회계연도,지역명,자치단체명,자치단체코드,본청여부,예산대비채무비율
2009,서울,서울본청,1100000,Y,12.82
2009,서울,서울종로구,1111000,N,0
2009,서울,서울중구,1112000,N,0
2009,서울,서울용산구,1113000,N,0
2009,서울,서울성동구,1114000,N,0
2009,서울,서울광진구,1115000,N,0
2009,서울,서울동대문구,1116000,N,0
2009,서울,서울중랑구,1117000,N,0
2009,서울,서울성북구,1118000,N,0
2009,서울,서울강북구,1119000,N,0
2009,서울,서울도봉구,1120000,N,0
2009,서울,서울노원구,1121000,N,0
2009,서울,서울은평구,1122000,N,0
2009,서울,서울서대문구,1123000,N,0
2009,서울,서울마포구,1124000,N,0
2009,서울,서울양천구,1125000,N,0
2009,서울,서울강서구,1126000,N,0
2009,서울,서울구로구,1127000,N,0
2009,서울,서울금천구,1128000,N,0
2009,서울,서울영등포구,1129000,N,0
2009,서울,서울동작구,1130000,N,0
2009,서울,서울관악구,1131000,N,0
2009,서울,서울서초구,1132000,N,0
2009,서울,서울강남구,1133000,N,0
2009,서울,서울송파구,1134000,N,0
2009,서울,서울강동구,1135000,N,0
2009,부산,부산본청,2600000,Y,34.96
2009,부산,부산중구,2611000,N,0
2009,부산,부산서구,2612000,N,4.73
2009,부산,부산동구,2613000,N,12.02
2009,부산,부산영도구,2614000,N,3.93
2009,부산,부산부산진구,2615000,N,0.22
2009,부산,부산동래구,2616000,N,0.27
2009,부산,부산남구,2617000,N,5.86
2009,부산,부산북구,2618000,N,0.24
2009,부산,부산해운대구,2619000,N,0.92
2009,부산,부산사하구,2620000,N,0.23
2009,부산,부산금정구,2621000,N,0
2009,부산,부산강서구,2622000,N,0.48
2009,부산,부산연제구,2623000,N,0
2009,부산,부산수영구,2624000,N,0.48
2009,부산,부산사상구,2625000,N,0
2009,부산,부산기장군,2671000,N,0.14
2009,대구,대구본청,2700000,Y,38.63
2009,대구,대구중구,2711000,N,0.72
2009,대구,대구동구,2712000,N,0.94
2009,대구,대구서구,2713000,N,1.19
2009,대구,대구남구,2714000,N,0
2009,대구,대구북구,2715000,N,1.9
2009,대구,대구수성구,2716000,N,0.06
2009,대구,대구달서구,2717000,N,2.27
2009,대구,대구달성군,2771000,N,3.12
2009,인천,인천본청,2800000,Y,29.82
2009,인천,인천중구,2811000,N,2.66
2009,인천,인천동구,2812000,N,0
2009,인천,인천남구,2813000,N,7.4
2009,인천,인천연수구,2814000,N,0
2009,인천,인천남동구,2815000,N,0.47
2009,인천,인천부평구,2816000,N,9.83
2009,인천,인천계양구,2817000,N,4.72
2009,인천,인천서구,2818000,N,10.06
2009,인천,인천강화군,2871000,N,3.33
2009,인천,인천옹진군,2872000,N,2.01
2009,광주,광주본청,2900000,Y,24.3
2009,광주,광주동구,2911000,N,2.31
2009,광주,광주서구,2912000,N,2.2
2009,광주,광주남구,2913000,N,3.86
2009,광주,광주북구,2914000,N,0.87
2009,광주,광주광산구,2915000,N,1.8
2009,대전,대전본청,3000000,Y,18.12
2009,대전,대전동구,3011000,N,9.24
2009,대전,대전중구,3012000,N,3.96
2009,대전,대전서구,3013000,N,2.52
2009,대전,대전유성구,3014000,N,2.32
2009,대전,대전대덕구,3015000,N,4.11
2009,울산,울산본청,3100000,Y,26.29
2009,울산,울산중구,3111000,N,0
2009,울산,울산남구,3112000,N,2.46
2009,울산,울산동구,3113000,N,0.65
2009,울산,울산북구,3114000,N,1.17
2009,울산,울산울주군,3171000,N,0
2009,경기,경기본청,4100000,Y,12.08
2009,경기,경기수원시,4111000,N,13.85
2009,경기,경기성남시,4112000,N,0.59
2009,경기,경기의정부시,4113000,N,3.5
2009,경기,경기안양시,4114000,N,8.97
2009,경기,경기부천시,4115000,N,9.67
2009,경기,경기광명시,4116000,N,5.24
2009,경기,경기평택시,4117000,N,14.29
2009,경기,경기동두천시,4118000,N,11.76
2009,경기,경기안산시,4119000,N,4.76
2009,경기,경기고양시,4120000,N,19.83
2009,경기,경기과천시,4121000,N,0.12
2009,경기,경기구리시,4122000,N,9.74
2009,경기,경기남양주시,4123000,N,10
2009,경기,경기오산시,4124000,N,5.98
2009,경기,경기시흥시,4125000,N,25.14
2009,경기,경기군포시,4126000,N,7.78
2009,경기,경기의왕시,4127000,N,8.27
2009,경기,경기하남시,4128000,N,9.29
2009,경기,경기용인시,4129000,N,6.56
2009,경기,경기파주시,4130000,N,17.9
2009,경기,경기이천시,4131000,N,13.34
2009,경기,경기안성시,4132000,N,3.61
2009,경기,경기김포시,4133000,N,12.32
2009,경기,경기화성시,4134000,N,13.24
2009,경기,경기광주시,4135000,N,12.55
2009,경기,경기양주시,4136000,N,11.5
2009,경기,경기포천시,4137000,N,5.36
2009,경기,경기여주군,4172000,N,0.55
2009,경기,경기연천군,4175000,N,4.2
2009,경기,경기가평군,4177000,N,9.58
2009,경기,경기양평군,4178000,N,8.92
2009,강원,강원본청,4200000,Y,17.61
2009,강원,강원춘천시,4211000,N,8.67
2009,강원,강원원주시,4212000,N,14.83
2009,강원,강원강릉시,4213000,N,20.65
2009,강원,강원동해시,4214000,N,24
2009,강원,강원태백시,4215000,N,13.63
2009,강원,강원속초시,4216000,N,34.91
2009,강원,강원삼척시,4217000,N,5.2
2009,강원,강원홍천군,4271000,N,2.18
2009,강원,강원횡성군,4272000,N,4.35
2009,강원,강원영월군,4273000,N,3.47
2009,강원,강원평창군,4274000,N,6.25
2009,강원,강원정선군,4275000,N,6.45
2009,강원,강원철원군,4276000,N,14.33
2009,강원,강원화천군,4277000,N,6.45
2009,강원,강원양구군,4278000,N,4.55
2009,강원,강원인제군,4279000,N,7.2
2009,강원,강원고성군,4280000,N,10.05
2009,강원,강원양양군,4281000,N,22.08
2009,충북,충북본청,4300000,Y,13.01
2009,충북,충북청주시,4311000,N,13.22
2009,충북,충북충주시,4312000,N,8.67
2009,충북,충북제천시,4313000,N,0.46
2009,충북,충북청원군,4371000,N,0.42
2009,충북,충북보은군,4372000,N,1.85
2009,충북,충북옥천군,4373000,N,6.5
2009,충북,충북영동군,4374000,N,0
2009,충북,충북진천군,4375000,N,10.63
2009,충북,충북괴산군,4376000,N,0
2009,충북,충북음성군,4377000,N,4.21
2009,충북,충북단양군,4378000,N,9.14
2009,충북,충북증평군,4379000,N,7.54
2009,충남,충남본청,4400000,Y,8.65
2009,충남,충남천안시,4411000,N,29.48
2009,충남,충남공주시,4412000,N,8.06
2009,충남,충남보령시,4413000,N,29.86
2009,충남,충남아산시,4414000,N,6.81
2009,충남,충남서산시,4415000,N,13.63
2009,충남,충남논산시,4416000,N,7.54
2009,충남,충남계룡시,4417000,N,10.08
2009,충남,충남금산군,4471000,N,4.26
2009,충남,충남연기군,4472000,N,19.72
2009,충남,충남부여군,4473000,N,10.7
2009,충남,충남서천군,4474000,N,4.96
2009,충남,충남청양군,4475000,N,0
2009,충남,충남홍성군,4476000,N,9.62
2009,충남,충남예산군,4477000,N,5.4
2009,충남,충남태안군,4478000,N,0.86
2009,충남,충남당진군,4479000,N,7.06
2009,전북,전북본청,4500000,Y,10.82
2009,전북,전북전주시,4511000,N,21.41
2009,전북,전북군산시,4512000,N,7.98
2009,전북,전북익산시,4513000,N,15.64
2009,전북,전북정읍시,4514000,N,13.94
2009,전북,전북남원시,4515000,N,3.11
2009,전북,전북김제시,4516000,N,0.92
2009,전북,전북완주군,4571000,N,4.15
2009,전북,전북진안군,4572000,N,2.7
2009,전북,전북무주군,4573000,N,2.22
2009,전북,전북장수군,4574000,N,0.26
2009,전북,전북임실군,4575000,N,4.9
2009,전북,전북순창군,4576000,N,1.42
2009,전북,전북고창군,4577000,N,0
2009,전북,전북부안군,4578000,N,6.74
2009,전남,전남본청,4600000,Y,8.99
2009,전남,전남목포시,4611000,N,20.07
2009,전남,전남여수시,4612000,N,15.01
2009,전남,전남순천시,4613000,N,5.3
2009,전남,전남나주시,4614000,N,12.87
2009,전남,전남광양시,4615000,N,6.69
2009,전남,전남담양군,4671000,N,6.56
2009,전남,전남곡성군,4672000,N,3.62
2009,전남,전남구례군,4673000,N,0
2009,전남,전남고흥군,4674000,N,5.89
2009,전남,전남보성군,4675000,N,0.12
2009,전남,전남화순군,4676000,N,9.43
2009,전남,전남장흥군,4677000,N,3.25
2009,전남,전남강진군,4678000,N,4.77
2009,전남,전남해남군,4679000,N,7.17
2009,전남,전남영암군,4680000,N,4.29
2009,전남,전남무안군,4681000,N,16.13
2009,전남,전남함평군,4682000,N,6.73
2009,전남,전남영광군,4683000,N,6.5
2009,전남,전남장성군,4684000,N,7.19
2009,전남,전남완도군,4685000,N,0.59
2009,전남,전남진도군,4686000,N,7.25
2009,전남,전남신안군,4687000,N,22.52
2009,경북,경북본청,4700000,Y,6.91
2009,경북,경북포항시,4711000,N,15.96
2009,경북,경북경주시,4712000,N,9.35
2009,경북,경북김천시,4713000,N,5.06
2009,경북,경북안동시,4714000,N,3.5
2009,경북,경북구미시,4715000,N,14.9
2009,경북,경북영주시,4716000,N,9.74
2009,경북,경북영천시,4717000,N,10.73
2009,경북,경북상주시,4718000,N,8.48
2009,경북,경북문경시,4719000,N,8.56
2009,경북,경북경산시,4720000,N,19.82
2009,경북,경북군위군,4771000,N,8.3
2009,경북,경북의성군,4772000,N,4.7
2009,경북,경북청송군,4773000,N,4.95
2009,경북,경북영양군,4774000,N,9.83
2009,경북,경북영덕군,4775000,N,9.08
2009,경북,경북청도군,4776000,N,3.78
2009,경북,경북고령군,4777000,N,4.72
2009,경북,경북성주군,4778000,N,9.67
2009,경북,경북칠곡군,4779000,N,21.36
2009,경북,경북예천군,4780000,N,9.45
2009,경북,경북봉화군,4781000,N,2.52
2009,경북,경북울진군,4782000,N,5.33
2009,경북,경북울릉군,4783000,N,3.75
2009,경남,경남본청,4800000,Y,10.67
2009,경남,경남창원시,4811000,N,1.99
2009,경남,경남마산시,4812000,N,12.09
2009,경남,경남진주시,4813000,N,3.35
2009,경남,경남진해시,4814000,N,25.34
2009,경남,경남통영시,4815000,N,8.72
2009,경남,경남사천시,4816000,N,7.14
2009,경남,경남김해시,4817000,N,26.99
2009,경남,경남밀양시,4818000,N,4.16
2009,경남,경남거제시,4819000,N,17.62
2009,경남,경남양산시,4820000,N,18.02
2009,경남,경남의령군,4871000,N,5.09
2009,경남,경남함안군,4872000,N,7.1
2009,경남,경남창녕군,4873000,N,4.11
2009,경남,경남고성군,4874000,N,5.28
2009,경남,경남남해군,4875000,N,9.34
2009,경남,경남하동군,4876000,N,4.6
2009,경남,경남산청군,4877000,N,1.86
2009,경남,경남함양군,4878000,N,0
2009,경남,경남거창군,4879000,N,3.75
2009,경남,경남합천군,4880000,N,4.08
2009,제주,제주본청,4900000,Y,25.49
2010,서울,서울본청,1100000,Y,14.87
2010,서울,서울종로구,1111000,N,0
2010,서울,서울중구,1112000,N,0
2010,서울,서울용산구,1113000,N,0
2010,서울,서울성동구,1114000,N,0
2010,서울,서울광진구,1115000,N,0
2010,서울,서울동대문구,1116000,N,0
2010,서울,서울중랑구,1117000,N,0
2010,서울,서울성북구,1118000,N,0
2010,서울,서울강북구,1119000,N,0
2010,서울,서울도봉구,1120000,N,0
2010,서울,서울노원구,1121000,N,0
2010,서울,서울은평구,1122000,N,0
2010,서울,서울서대문구,1123000,N,0
2010,서울,서울마포구,1124000,N,0
2010,서울,서울양천구,1125000,N,0
2010,서울,서울강서구,1126000,N,0
2010,서울,서울구로구,1127000,N,0
2010,서울,서울금천구,1128000,N,0
2010,서울,서울영등포구,1129000,N,0
2010,서울,서울동작구,1130000,N,0
2010,서울,서울관악구,1131000,N,0
2010,서울,서울서초구,1132000,N,0
2010,서울,서울강남구,1133000,N,0
2010,서울,서울송파구,1134000,N,0
2010,서울,서울강동구,1135000,N,0
2010,부산,부산본청,2600000,Y,32.74
2010,부산,부산중구,2611000,N,0
2010,부산,부산서구,2612000,N,4.28
2010,부산,부산동구,2613000,N,10.66
2010,부산,부산영도구,2614000,N,4.49
2010,부산,부산부산진구,2615000,N,0.18
2010,부산,부산동래구,2616000,N,0.18
2010,부산,부산남구,2617000,N,5.54
2010,부산,부산북구,2618000,N,0.15
2010,부산,부산해운대구,2619000,N,0.75
2010,부산,부산사하구,2620000,N,0.15
2010,부산,부산금정구,2621000,N,0
2010,부산,부산강서구,2622000,N,0.21
2010,부산,부산연제구,2623000,N,0
2010,부산,부산수영구,2624000,N,0.42
2010,부산,부산사상구,2625000,N,0
2010,부산,부산기장군,2671000,N,0
2010,대구,대구본청,2700000,Y,37.73
2010,대구,대구중구,2711000,N,2.18
2010,대구,대구동구,2712000,N,0.71
2010,대구,대구서구,2713000,N,0.6
2010,대구,대구남구,2714000,N,0
2010,대구,대구북구,2715000,N,1.65
2010,대구,대구수성구,2716000,N,0.06
2010,대구,대구달서구,2717000,N,2.87
2010,대구,대구달성군,2771000,N,1.76
2010,인천,인천본청,2800000,Y,36.44
2010,인천,인천중구,2811000,N,2.24
2010,인천,인천동구,2812000,N,0
2010,인천,인천남구,2813000,N,8.48
2010,인천,인천연수구,2814000,N,0
2010,인천,인천남동구,2815000,N,0.41
2010,인천,인천부평구,2816000,N,10.07
2010,인천,인천계양구,2817000,N,4.6
2010,인천,인천서구,2818000,N,12.48
2010,인천,인천강화군,2871000,N,2.85
2010,인천,인천옹진군,2872000,N,3.08
2010,광주,광주본청,2900000,Y,23.92
2010,광주,광주동구,2911000,N,2.12
2010,광주,광주서구,2912000,N,4.7
2010,광주,광주남구,2913000,N,3.37
2010,광주,광주북구,2914000,N,1
2010,광주,광주광산구,2915000,N,1.71
2010,대전,대전본청,3000000,Y,17.32
2010,대전,대전동구,3011000,N,10.22
2010,대전,대전중구,3012000,N,3.93
2010,대전,대전서구,3013000,N,2.23
2010,대전,대전유성구,3014000,N,2.85
2010,대전,대전대덕구,3015000,N,3.63
2010,울산,울산본청,3100000,Y,24.62
2010,울산,울산중구,3111000,N,0
2010,울산,울산남구,3112000,N,2.47
2010,울산,울산동구,3113000,N,0.59
2010,울산,울산북구,3114000,N,0.62
2010,울산,울산울주군,3171000,N,0
2010,경기,경기본청,4100000,Y,13.69
2010,경기,경기수원시,4111000,N,13.78
2010,경기,경기성남시,4112000,N,0.51
2010,경기,경기의정부시,4113000,N,4.22
2010,경기,경기안양시,4114000,N,10.76
2010,경기,경기부천시,4115000,N,10.17
2010,경기,경기광명시,4116000,N,4.24
2010,경기,경기평택시,4117000,N,11.92
2010,경기,경기동두천시,4118000,N,10.11
2010,경기,경기안산시,4119000,N,2.97
2010,경기,경기고양시,4120000,N,19.25
2010,경기,경기과천시,4121000,N,0.06
2010,경기,경기구리시,4122000,N,8.22
2010,경기,경기남양주시,4123000,N,12.12
2010,경기,경기오산시,4124000,N,5.94
2010,경기,경기시흥시,4125000,N,43.24
2010,경기,경기군포시,4126000,N,8.61
2010,경기,경기의왕시,4127000,N,7.53
2010,경기,경기하남시,4128000,N,10.08
2010,경기,경기용인시,4129000,N,6.79
2010,경기,경기파주시,4130000,N,17.89
2010,경기,경기이천시,4131000,N,13.6
2010,경기,경기안성시,4132000,N,3.35
2010,경기,경기김포시,4133000,N,13.97
2010,경기,경기화성시,4134000,N,23.91
2010,경기,경기광주시,4135000,N,17.45
2010,경기,경기양주시,4136000,N,16.4
2010,경기,경기포천시,4137000,N,6.55
2010,경기,경기여주군,4172000,N,0.21
2010,경기,경기연천군,4175000,N,3.1
2010,경기,경기가평군,4177000,N,8.73
2010,경기,경기양평군,4178000,N,9.39
2010,강원,강원본청,4200000,Y,14.27
2010,강원,강원춘천시,4211000,N,8.73
2010,강원,강원원주시,4212000,N,17.58
2010,강원,강원강릉시,4213000,N,19.56
2010,강원,강원동해시,4214000,N,26.14
2010,강원,강원태백시,4215000,N,16.57
2010,강원,강원속초시,4216000,N,35.69
2010,강원,강원삼척시,4217000,N,0.55
2010,강원,강원홍천군,4271000,N,2.21
2010,강원,강원횡성군,4272000,N,4.06
2010,강원,강원영월군,4273000,N,3.44
2010,강원,강원평창군,4274000,N,10.09
2010,강원,강원정선군,4275000,N,5.5
2010,강원,강원철원군,4276000,N,14.6
2010,강원,강원화천군,4277000,N,5.16
2010,강원,강원양구군,4278000,N,6.96
2010,강원,강원인제군,4279000,N,7.9
2010,강원,강원고성군,4280000,N,10.2
2010,강원,강원양양군,4281000,N,20.37
2010,충북,충북본청,4300000,Y,14.63
2010,충북,충북청주시,4311000,N,13.86
2010,충북,충북충주시,4312000,N,7.76
2010,충북,충북제천시,4313000,N,0.21
2010,충북,충북청원군,4371000,N,0.3
2010,충북,충북보은군,4372000,N,1.93
2010,충북,충북옥천군,4373000,N,8.14
2010,충북,충북영동군,4374000,N,0.93
2010,충북,충북진천군,4375000,N,9.58
2010,충북,충북괴산군,4376000,N,0
2010,충북,충북음성군,4377000,N,5.5
2010,충북,충북단양군,4378000,N,8.37
2010,충북,충북증평군,4379000,N,7.51
2010,충남,충남본청,4400000,Y,8.15
2010,충남,충남천안시,4411000,N,28.28
2010,충남,충남공주시,4412000,N,7.66
2010,충남,충남보령시,4413000,N,30.17
2010,충남,충남아산시,4414000,N,10.09
2010,충남,충남서산시,4415000,N,12.61
2010,충남,충남논산시,4416000,N,7.71
2010,충남,충남계룡시,4417000,N,9.77
2010,충남,충남금산군,4471000,N,4.29
2010,충남,충남연기군,4472000,N,19.88
2010,충남,충남부여군,4473000,N,11.14
2010,충남,충남서천군,4474000,N,5.59
2010,충남,충남청양군,4475000,N,0
2010,충남,충남홍성군,4476000,N,9.32
2010,충남,충남예산군,4477000,N,4.06
2010,충남,충남태안군,4478000,N,0
2010,충남,충남당진군,4479000,N,7.31
2010,전북,전북본청,4500000,Y,10.99
2010,전북,전북전주시,4511000,N,21.31
2010,전북,전북군산시,4512000,N,5.71
2010,전북,전북익산시,4513000,N,21.01
2010,전북,전북정읍시,4514000,N,14.41
2010,전북,전북남원시,4515000,N,3.47
2010,전북,전북김제시,4516000,N,0.64
2010,전북,전북완주군,4571000,N,10.92
2010,전북,전북진안군,4572000,N,2.29
2010,전북,전북무주군,4573000,N,1.69
2010,전북,전북장수군,4574000,N,0
2010,전북,전북임실군,4575000,N,5.04
2010,전북,전북순창군,4576000,N,1.29
2010,전북,전북고창군,4577000,N,3.38
2010,전북,전북부안군,4578000,N,7.02
2010,전남,전남본청,4600000,Y,11.04
2010,전남,전남목포시,4611000,N,22.33
2010,전남,전남여수시,4612000,N,14.17
2010,전남,전남순천시,4613000,N,9.52
2010,전남,전남나주시,4614000,N,10.82
2010,전남,전남광양시,4615000,N,6.92
2010,전남,전남담양군,4671000,N,4.06
2010,전남,전남곡성군,4672000,N,3.85
2010,전남,전남구례군,4673000,N,1.36
2010,전남,전남고흥군,4674000,N,5.55
2010,전남,전남보성군,4675000,N,1.52
2010,전남,전남화순군,4676000,N,7.69
2010,전남,전남장흥군,4677000,N,5.27
2010,전남,전남강진군,4678000,N,3.73
2010,전남,전남해남군,4679000,N,6.79
2010,전남,전남영암군,4680000,N,3.6
2010,전남,전남무안군,4681000,N,15.05
2010,전남,전남함평군,4682000,N,5.56
2010,전남,전남영광군,4683000,N,5.53
2010,전남,전남장성군,4684000,N,4.91
2010,전남,전남완도군,4685000,N,0.11
2010,전남,전남진도군,4686000,N,7.04
2010,전남,전남신안군,4687000,N,21.03
2010,경북,경북본청,4700000,Y,7.64
2010,경북,경북포항시,4711000,N,18.09
2010,경북,경북경주시,4712000,N,9.33
2010,경북,경북김천시,4713000,N,3.98
2010,경북,경북안동시,4714000,N,2.86
2010,경북,경북구미시,4715000,N,14.23
2010,경북,경북영주시,4716000,N,10.78
2010,경북,경북영천시,4717000,N,14.35
2010,경북,경북상주시,4718000,N,6.22
2010,경북,경북문경시,4719000,N,10.14
2010,경북,경북경산시,4720000,N,18.47
2010,경북,경북군위군,4771000,N,10.52
2010,경북,경북의성군,4772000,N,4.45
2010,경북,경북청송군,4773000,N,7.25
2010,경북,경북영양군,4774000,N,9.96
2010,경북,경북영덕군,4775000,N,11.14
2010,경북,경북청도군,4776000,N,2.77
2010,경북,경북고령군,4777000,N,4.07
2010,경북,경북성주군,4778000,N,9.83
2010,경북,경북칠곡군,4779000,N,21.12
2010,경북,경북예천군,4780000,N,9.2
2010,경북,경북봉화군,4781000,N,2.39
2010,경북,경북울진군,4782000,N,4.94
2010,경북,경북울릉군,4783000,N,6.99
2010,경남,경남본청,4800000,Y,18.11
2010,경남,경남창원시,4811000,N,7.19
2010,경남,경남진주시,4813000,N,6.01
2010,경남,경남통영시,4815000,N,12.37
2010,경남,경남사천시,4816000,N,8.99
2010,경남,경남김해시,4817000,N,26.61
2010,경남,경남밀양시,4818000,N,2.94
2010,경남,경남거제시,4819000,N,20.1
2010,경남,경남양산시,4820000,N,19.79
2010,경남,경남의령군,4871000,N,3.85
2010,경남,경남함안군,4872000,N,5.49
2010,경남,경남창녕군,4873000,N,2.85
2010,경남,경남고성군,4874000,N,8.28
2010,경남,경남남해군,4875000,N,8.35
2010,경남,경남하동군,4876000,N,5.76
2010,경남,경남산청군,4877000,N,4.12
2010,경남,경남함양군,4878000,N,0
2010,경남,경남거창군,4879000,N,4.35
2010,경남,경남합천군,4880000,N,3.84
2010,제주,제주본청,4900000,Y,24.04
2011,서울,서울본청,1100000,Y,13.03
2011,서울,서울종로구,1111000,N,0
2011,서울,서울중구,1112000,N,0
2011,서울,서울용산구,1113000,N,0
2011,서울,서울성동구,1114000,N,0
2011,서울,서울광진구,1115000,N,0
2011,서울,서울동대문구,1116000,N,0
2011,서울,서울중랑구,1117000,N,0
2011,서울,서울성북구,1118000,N,0
2011,서울,서울강북구,1119000,N,0
2011,서울,서울도봉구,1120000,N,0
2011,서울,서울노원구,1121000,N,0
2011,서울,서울은평구,1122000,N,0
2011,서울,서울서대문구,1123000,N,0
2011,서울,서울마포구,1124000,N,0
2011,서울,서울양천구,1125000,N,0
2011,서울,서울강서구,1126000,N,0
2011,서울,서울구로구,1127000,N,0
2011,서울,서울금천구,1128000,N,0
2011,서울,서울영등포구,1129000,N,0
2011,서울,서울동작구,1130000,N,0
2011,서울,서울관악구,1131000,N,0
2011,서울,서울서초구,1132000,N,0
2011,서울,서울강남구,1133000,N,0
2011,서울,서울송파구,1134000,N,0
2011,서울,서울강동구,1135000,N,0
2011,부산,부산본청,2600000,Y,32.09
2011,부산,부산중구,2611000,N,0
2011,부산,부산서구,2612000,N,3.31
2011,부산,부산동구,2613000,N,8.96
2011,부산,부산영도구,2614000,N,3.81
2011,부산,부산부산진구,2615000,N,0.02
2011,부산,부산동래구,2616000,N,0.16
2011,부산,부산남구,2617000,N,4.25
2011,부산,부산북구,2618000,N,0.11
2011,부산,부산해운대구,2619000,N,1.2
2011,부산,부산사하구,2620000,N,0.68
2011,부산,부산금정구,2621000,N,0
2011,부산,부산강서구,2622000,N,0
2011,부산,부산연제구,2623000,N,0
2011,부산,부산수영구,2624000,N,0.35
2011,부산,부산사상구,2625000,N,0
2011,부산,부산기장군,2671000,N,0
2011,대구,대구본청,2700000,Y,35.82
2011,대구,대구중구,2711000,N,2.65
2011,대구,대구동구,2712000,N,1.84
2011,대구,대구서구,2713000,N,0.03
2011,대구,대구남구,2714000,N,0
2011,대구,대구북구,2715000,N,1.37
2011,대구,대구수성구,2716000,N,0.03
2011,대구,대구달서구,2717000,N,2.52
2011,대구,대구달성군,2771000,N,1.26
2011,인천,인천본청,2800000,Y,37.71
2011,인천,인천중구,2811000,N,2.11
2011,인천,인천동구,2812000,N,0
2011,인천,인천남구,2813000,N,6.79
2011,인천,인천연수구,2814000,N,0
2011,인천,인천남동구,2815000,N,0.33
2011,인천,인천부평구,2816000,N,10.05
2011,인천,인천계양구,2817000,N,3.94
2011,인천,인천서구,2818000,N,11.03
2011,인천,인천강화군,2871000,N,3.13
2011,인천,인천옹진군,2872000,N,2.37
2011,광주,광주본청,2900000,Y,20.69
2011,광주,광주동구,2911000,N,1.72
2011,광주,광주서구,2912000,N,7.34
2011,광주,광주남구,2913000,N,2.96
2011,광주,광주북구,2914000,N,1.19
2011,광주,광주광산구,2915000,N,1.33
2011,대전,대전본청,3000000,Y,18.4
2011,대전,대전동구,3011000,N,10.13
2011,대전,대전중구,3012000,N,3.58
2011,대전,대전서구,3013000,N,1.77
2011,대전,대전유성구,3014000,N,2.46
2011,대전,대전대덕구,3015000,N,3.57
2011,울산,울산본청,3100000,Y,21.71
2011,울산,울산중구,3111000,N,0
2011,울산,울산남구,3112000,N,2.51
2011,울산,울산동구,3113000,N,0.45
2011,울산,울산북구,3114000,N,0.22
2011,울산,울산울주군,3171000,N,0
2011,경기,경기본청,4100000,Y,19.65
2011,경기,경기수원시,4111000,N,9.78
2011,경기,경기성남시,4112000,N,1.64
2011,경기,경기의정부시,4113000,N,4
2011,경기,경기안양시,4114000,N,12.08
2011,경기,경기부천시,4115000,N,9.05
2011,경기,경기광명시,4116000,N,3.04
2011,경기,경기평택시,4117000,N,12.11
2011,경기,경기동두천시,4118000,N,8.53
2011,경기,경기안산시,4119000,N,1.95
2011,경기,경기고양시,4120000,N,20.2
2011,경기,경기과천시,4121000,N,0.03
2011,경기,경기구리시,4122000,N,6.86
2011,경기,경기남양주시,4123000,N,13.27
2011,경기,경기오산시,4124000,N,6.48
2011,경기,경기시흥시,4125000,N,40.66
2011,경기,경기군포시,4126000,N,8.59
2011,경기,경기의왕시,4127000,N,6.32
2011,경기,경기하남시,4128000,N,5.76
2011,경기,경기용인시,4129000,N,10.3
2011,경기,경기파주시,4130000,N,14.29
2011,경기,경기이천시,4131000,N,16.07
2011,경기,경기안성시,4132000,N,4.74
2011,경기,경기김포시,4133000,N,17.67
2011,경기,경기화성시,4134000,N,22.49
2011,경기,경기광주시,4135000,N,18.29
2011,경기,경기양주시,4136000,N,12.7
2011,경기,경기포천시,4137000,N,8.13
2011,경기,경기여주군,4172000,N,2.88
2011,경기,경기연천군,4175000,N,2.34
2011,경기,경기가평군,4177000,N,7.08
2011,경기,경기양평군,4178000,N,8.43
2011,강원,강원본청,4200000,Y,21.25
2011,강원,강원춘천시,4211000,N,9.85
2011,강원,강원원주시,4212000,N,19.11
2011,강원,강원강릉시,4213000,N,15.3
2011,강원,강원동해시,4214000,N,23.03
2011,강원,강원태백시,4215000,N,17.27
2011,강원,강원속초시,4216000,N,26.47
2011,강원,강원삼척시,4217000,N,0.92
2011,강원,강원홍천군,4271000,N,0.88
2011,강원,강원횡성군,4272000,N,5.79
2011,강원,강원영월군,4273000,N,3.28
2011,강원,강원평창군,4274000,N,7.53
2011,강원,강원정선군,4275000,N,5.83
2011,강원,강원철원군,4276000,N,12.28
2011,강원,강원화천군,4277000,N,5.27
2011,강원,강원양구군,4278000,N,4.59
2011,강원,강원인제군,4279000,N,7.07
2011,강원,강원고성군,4280000,N,9.61
2011,강원,강원양양군,4281000,N,15.68
2011,충북,충북본청,4300000,Y,19.76
2011,충북,충북청주시,4311000,N,13.04
2011,충북,충북충주시,4312000,N,6.86
2011,충북,충북제천시,4313000,N,0.09
2011,충북,충북청원군,4371000,N,1.18
2011,충북,충북보은군,4372000,N,1.91
2011,충북,충북옥천군,4373000,N,6.94
2011,충북,충북영동군,4374000,N,0.86
2011,충북,충북진천군,4375000,N,8.42
2011,충북,충북괴산군,4376000,N,0
2011,충북,충북음성군,4377000,N,2.62
2011,충북,충북단양군,4378000,N,6.96
2011,충북,충북증평군,4379000,N,6.67
2011,충남,충남본청,4400000,Y,18.97
2011,충남,충남천안시,4411000,N,24.13
2011,충남,충남공주시,4412000,N,7.38
2011,충남,충남보령시,4413000,N,21.86
2011,충남,충남아산시,4414000,N,11.33
2011,충남,충남서산시,4415000,N,7.05
2011,충남,충남논산시,4416000,N,9.39
2011,충남,충남계룡시,4417000,N,7.82
2011,충남,충남금산군,4471000,N,4.01
2011,충남,충남연기군,4472000,N,24.21
